dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc,aurac,aorac
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_calib_once,21,18,0.4578535556793213,1.352436484798001,3.598500624739692,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9932998840740801,2.848330503678551,0.9416118386515594,0.9254803906981698,0.07451960930183021
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_calib_every_step,27,22,0.4573648571968078,1.2518783840066638,3.861724281549355,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9942510800363944,2.8497453310696095,0.9415286441045039,0.925190960575773,0.07480903942422701
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_unique_5_baseline,5,5,0.5095067620277405,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9960794578607566,2.8123938879456705,0.934845249918851,0.9096469903512447,0.09035300964875526
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_baseline,50,23,0.4770248830318451,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7589134125636674,0.9369353206473603,0.9158784078673936,0.0841215921326064
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_temp_baseline,50,23,0.4765161573886871,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9855933637950631,2.7815506508206,0.9369683244756878,0.9160306854239558,0.08396931457604417
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5042905211448669,1.126530612244898,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9927668021552672,2.8123938879456705,0.9347352591141966,0.9098414561450724,0.09015854385492761
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_unique_5_post_calib,5,5,0.4908716082572937,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9855933637950631,2.816921335597057,0.9362026150431181,0.9134418620451112,0.08655813795488876
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_post_calib,50,23,0.4723294973373413,1.2619741774260724,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9844471273184587,2.8132427843803054,0.9386687909011476,0.9200345339936744,0.07996546600632559
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_calib_once,14,14,0.4696155786514282,1.7397251145356103,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9844471273184587,2.788907753254103,0.9405770116511535,0.9241054227353573,0.07589457726464266
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_calib_every_step,10,10,0.4708119332790375,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9844471273184587,2.8251273344651953,0.9413160274521001,0.9248690715397617,0.07513092846023828
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_baseline,5,5,0.5095067620277405,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9960794578607566,2.8123938879456705,0.934845249918851,0.9096469903512447,0.09035300964875526
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,23,0.4770248830318451,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7589134125636674,0.9369353206473603,0.9158784078673936,0.0841215921326064
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_baseline,50,23,0.4765161573886871,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9855933637950631,2.7815506508206,0.9369683244756878,0.9160306854239558,0.08396931457604417
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5042905211448669,1.126530612244898,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9927668021552672,2.8123938879456705,0.9347352591141966,0.9098414561450724,0.09015854385492761
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_post_calib,5,5,0.4754492342472076,1.5481549354435653,0.2448979591836734,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9818738040176085,2.7654216185625353,0.9397133926185394,0.9215550469616146,0.07844495303838539
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,23,0.467235267162323,1.4511953352769682,0.5847563515201999,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9844471273184587,2.7985285795132993,0.9407784341816701,0.9237147752504838,0.07628522474951616
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_once,14,13,0.4590684473514557,1.4077634319033736,3.251978342357351,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.992191306592376,2.815223542727787,0.9410760711883465,0.9250231678580282,0.07497683214197182
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_every_step,15,14,0.4591540694236755,1.396418159100375,3.370262390670554,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.992191306592376,2.8140916808149408,0.9411052097903306,0.92494837744178,0.07505162255821995
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_baseline,5,5,0.4976391792297363,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.790605546123373,0.9314046892508365,0.9087807909804045,0.09121920901959546
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_baseline,50,23,0.4738423824310303,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.7775891341256367,0.936693719732232,0.9137641726061754,0.08623582739382463
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_temp_baseline,50,23,0.4736723005771637,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9866551233980249,2.766553480475382,0.9367032704706872,0.9137904835651531,0.08620951643484687
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4971521198749542,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9915700228248736,2.785795132993775,0.9314293347966417,0.9087833927053246,0.0912166072946754
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_post_calib,5,5,0.4902462661266327,1.352436484798001,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9771939142407526,2.7594793435200904,0.9344176491566604,0.9130968926541786,0.0869031073458214
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_post_calib,50,23,0.4707393050193786,1.2619741774260724,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9818738040176085,2.7920203735144313,0.9383041655297056,0.9183199191037321,0.08168008089626788
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_once,13,12,0.4707552790641784,1.795052061640983,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9832096927272072,2.7942840973401246,0.9405741204871805,0.924187589836248,0.07581241016375195
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_every_step,10,10,0.471483826637268,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9818738040176085,2.7589134125636674,0.9408066611788971,0.9241424948428206,0.07585750515717937
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_baseline,5,5,0.4976391792297363,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.790605546123373,0.9314046892508365,0.9087807909804045,0.09121920901959546
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,23,0.4738423824310303,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.7775891341256367,0.936693719732232,0.9137641726061754,0.08623582739382463
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_baseline,50,23,0.4736723005771637,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9866551233980249,2.766553480475382,0.9367032704706872,0.9137904835651531,0.08620951643484687
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4971521198749542,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9915700228248736,2.785795132993775,0.9314293347966417,0.9087833927053246,0.0912166072946754
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_post_calib,5,5,0.4765148460865021,1.53076218242399,0.163265306122449,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9771939142407526,2.699773627617431,0.9386861000449396,0.9215001907713816,0.07849980922861843
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,23,0.4665455818176269,1.4511953352769682,0.599750104123282,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9818738040176085,2.7453310696095077,0.9403062099207077,0.9230100863295325,0.07698991367046748
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_once,15,12,0.4622175693511963,1.350537276134944,3.358600583090379,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9942510800363944,2.8457838143746463,0.9398162821313871,0.9237026900819058,0.07629730991809425
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_every_step,21,18,0.4622125625610351,1.1913036234902123,3.7484381507705127,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.995767527418137,2.843520090548953,0.9394605126975509,0.9229959376355972,0.07700406236440283
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_baseline,5,5,0.5257154107093811,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9978749854496547,2.7099603848330505,0.932248968947022,0.9151641717787296,0.08483582822127045
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_baseline,50,21,0.4848136305809021,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7713638936049803,0.934640193481001,0.9130203474338409,0.08697965256615914
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_temp_baseline,50,21,0.4842931032180786,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9876386320173118,2.7628749292586305,0.9346420326298266,0.9129872550448366,0.08701274495516342
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4929020404815674,1.4020408163265308,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9885496566989003,2.746462931522354,0.9322445213273028,0.9149139219331893,0.08508607806681068
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_post_calib,5,5,0.4835680425167084,1.535360266555602,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9844471273184587,2.730050933786078,0.9346496562216385,0.917642601363448,0.082357398636552
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_post_calib,50,21,0.4796175360679626,1.2417825905872553,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9832096927272072,2.77475947934352,0.9362316005641104,0.917233353626868,0.08276664637313202
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_once,17,17,0.4762666821479797,1.7114369012911288,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9832096927272072,2.713638936049802,0.9390093819389946,0.922823480531614,0.077176519468386
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_every_step,15,15,0.476003885269165,1.6843981674302375,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9832096927272072,2.7147707979626485,0.9388078240416832,0.9225103192731088,0.07748968072689122
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_baseline,5,5,0.5257154107093811,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9978749854496547,2.7099603848330505,0.932248968947022,0.9151641717787296,0.08483582822127045
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,21,0.4848136305809021,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7713638936049803,0.934640193481001,0.9130203474338409,0.08697965256615914
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_baseline,50,21,0.4842931032180786,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9876386320173118,2.7628749292586305,0.9346420326298266,0.9129872550448366,0.08701274495516342
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4929020404815674,1.4020408163265308,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9885496566989003,2.746462931522354,0.9322445213273028,0.9149139219331893,0.08508607806681068
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_post_calib,5,5,0.4799715280532837,1.615826738858809,0.4631403581840899,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9832096927272072,2.726089417091115,0.9368093540881328,0.9204239310278163,0.07957606897218372
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,21,0.4759505689144134,1.4077634319033736,0.6297376093294461,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9832096927272072,2.72524052065648,0.9381998345740955,0.9214934399743896,0.0785065600256104
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_once,22,19,0.4668735563755035,1.265472719700125,3.778425655976677,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9937936782064581,2.8098471986417657,0.9388076207392962,0.9233424541454424,0.07665754585455764
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_every_step,27,22,0.4671676456928253,1.1671636817992503,3.9250312369845903,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9946747716526181,2.816355404640634,0.9384527510292814,0.922251712132361,0.07774828786763899
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_baseline,5,5,0.5060391426086426,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.877758913412564,0.9306375580802495,0.9112102135786987,0.08878978642130131
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_baseline,50,21,0.468384712934494,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.769949066213922,0.9392088454567112,0.9185847863714122,0.08141521362858783
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_temp_baseline,50,21,0.4687075018882751,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9844471273184587,2.799660441426146,0.9392184810580749,0.9187507693254406,0.08124923067455936
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5047886371612549,0.9612244897959183,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9954307788259918,2.881720430107527,0.9306836935564794,0.9112081013491607,0.08879189865083925
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_post_calib,5,5,0.5043661594390869,1.2114952103290295,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9804316278758956,2.7874929258630448,0.9322399574832819,0.9137618464848165,0.08623815351518349
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_post_calib,50,21,0.4655364155769348,1.286563931695127,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9788747077456621,2.707696661007357,0.940932587480727,0.9225954537664858,0.07740454623351423
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_once,9,9,0.4633640646934509,1.8353352769679303,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9804316278758956,2.71505376344086,0.9426608275032917,0.9271577600265795,0.07284223997342054
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_every_step,11,11,0.4636936485767364,1.850379008746356,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9804316278758956,2.722693831352575,0.9426766213062218,0.927352549445254,0.07264745055474597
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_baseline,5,5,0.5060391426086426,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.877758913412564,0.9306375580802495,0.9112102135786987,0.08878978642130131
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,21,0.468384712934494,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.769949066213922,0.9392088454567112,0.9185847863714122,0.08141521362858783
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_baseline,50,21,0.4687075018882751,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9844471273184587,2.799660441426146,0.9392184810580749,0.9187507693254406,0.08124923067455936
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5047886371612549,0.9612244897959183,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9954307788259918,2.881720430107527,0.9306836935564794,0.9112081013491607,0.08879189865083925
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_post_calib,5,5,0.4732873737812042,1.3414410662224074,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9804316278758956,2.6519524617996604,0.9385851629701375,0.9217377457464423,0.0782622542535577
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,21,0.4618021249771118,1.474985422740525,0.5897542690545606,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9788747077456621,2.6629881154499153,0.942543237317465,0.9260330291234973,0.07396697087650272
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_once,14,13,0.4509727656841278,1.4077634319033736,3.305289462723865,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9908993078017677,2.793718166383701,0.9425455828306335,0.9269535126220989,0.07304648737790109
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_every_step,19,17,0.4513137340545654,1.3182007496876302,3.65847563515202,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9915700228248736,2.7736276174306735,0.9421294697829036,0.9264509432466532,0.07354905675334678
ag_news,0,convex_comb,greedy_unique_5_baseline,5,5,0.1750968545675277,,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.99963469359981,2.014078947368421,0.9941241343490305,0.9829364291147046,0.01706357088529542
ag_news,0,convex_comb,greedy_50_baseline,50,19,0.1581828445196151,,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9990845521516756,2.346184210526316,0.9927221144967682,0.9807988046061841,0.01920119539381593
ag_news,0,convex_comb,greedy_50_temp_baseline,50,19,0.1541571319103241,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9980315976229037,2.368684210526316,0.9927154778393351,0.9807638397426371,0.019236160257362855
ag_news,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1535082310438156,1.4571428571428573,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9946747716526181,2.01,0.9941288434903047,0.982916462419486,0.017083537580513952
ag_news,0,convex_comb,greedy_unique_5_post_calib,5,5,0.1508841067552566,1.5184173261141192,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9937936782064581,2.0065789473684212,0.9942378578024007,0.9830052324307631,0.0169947675692369
ag_news,0,convex_comb,greedy_50_post_calib,50,19,0.1474642902612686,1.4077634319033736,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9946747716526181,2.266578947368421,0.9937759926131118,0.9821762693278735,0.017823730672126503
ag_news,0,convex_comb,greedy_50_calib_once,10,10,0.1461624056100845,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9942510800363944,2.072763157894737,0.9945881117266853,0.983470844846543,0.016529155153456987
ag_news,0,convex_comb,greedy_50_calib_every_step,10,10,0.1461624056100845,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9942510800363944,2.072763157894737,0.9945881117266853,0.983470844846543,0.016529155153456987
ag_news,0,pure_logits,greedy_unique_5_baseline,5,5,0.1750968545675277,,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.99963469359981,2.014078947368421,0.9941241343490305,0.9829364291147046,0.01706357088529542
ag_news,0,pure_logits,greedy_50_baseline,50,19,0.1581828445196151,,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9990845521516756,2.346184210526316,0.9927221144967682,0.9807988046061841,0.01920119539381593
ag_news,0,pure_logits,greedy_50_temp_baseline,50,19,0.1541571319103241,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9980315976229037,2.368684210526316,0.9927154778393351,0.9807638397426371,0.019236160257362855
ag_news,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1535082310438156,1.4571428571428573,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9946747716526181,2.01,0.9941288434903047,0.982916462419486,0.017083537580513952
ag_news,0,pure_logits,greedy_unique_5_post_calib,5,5,0.1498976498842239,1.5609496043315287,0.7097042898792171,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9937936782064581,2.067105263157895,0.9943169205909511,0.9830108851530642,0.01698911484693577
ag_news,0,pure_logits,greedy_50_post_calib,50,19,0.1444517970085144,1.5184173261141192,0.614743856726364,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9937936782064581,2.059078947368421,0.9944744921514311,0.9832628836565457,0.016737116343454317
ag_news,0,pure_logits,greedy_50_calib_once,8,8,0.1461940258741378,1.4813827571845066,2.065805914202416,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9954307788259918,2.1567105263157895,0.994350011542013,0.9834009858289968,0.01659901417100318
ag_news,0,pure_logits,greedy_50_calib_every_step,10,10,0.1472716778516769,1.4274052478134114,2.065805914202416,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9966360458204521,2.3748684210526316,0.9942362534626039,0.9833616686633606,0.01663833133663939
ag_news,1,convex_comb,greedy_unique_5_baseline,5,5,0.1725944429636001,,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9995403774129317,2.5553947368421053,0.9918700472754304,0.9798584020510445,0.020141597948955536
